"user_id","rank","artist","genres","artist_url","timeframe"
"12120382831",18,A$AP Rocky,east coast hip hop; hip hop; rap; southern hip hop; trap; underground hip hop,https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca,Medium
"12120382831",19,The Antlers,brooklyn indie; chamber pop; dream pop; freak folk; indie folk; indie pop; indie rock; melancholia; stomp and holler,https://open.spotify.com/artist/5o8Wylae9k23IEJMIiwd8s,Medium
"12120382831",20,RADWIMPS,j-pop; j-poprock; j-rock; japanese emo; visual kei,https://open.spotify.com/artist/1EowJ1WwkMzkCkRomFhui7,Medium
"12120382831",21,Travis Scott,rap,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,Medium
"12120382831",22,Emancipator,downtempo; electronica; livetronica; trip hop,https://open.spotify.com/artist/6HCnsY0Rxi3cg53xreoAIm,Medium
"12120382831",23,Green Day,permanent wave; pop punk; punk,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Medium
"12120382831",24,SwuM,chillhop; lo-fi beats,https://open.spotify.com/artist/2Fc1UZXKRmPpWWx1sxcb9m,Medium
"12120382831",25,The Chainsmokers,dance pop; edm; electropop; pop; pop dance; tropical house,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,Medium
"12120382831",26,Ekali,canadian electronic; edm; electro house; electronic trap; electropop; future bass; indie electropop; pop; pop dance; pop edm; vapor soul; vapor twitch,https://open.spotify.com/artist/0Y0QSi6lz1bPik5Ffjr8sd,Medium
"12120382831",27,Kasbo,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,https://open.spotify.com/artist/1ikID9RZZMvkuBGDWrqajq,Medium
"12120382831",28,Sufjan Stevens,baroque pop; chamber pop; freak folk; indie folk; singer-songwriter,https://open.spotify.com/artist/4MXUO7sVCaFgFjoTI5ox5c,Medium
"12153521253",4,LANY,la pop; pop,https://open.spotify.com/artist/49tQo2QULno7gxHutgccqF,Short
"12180399177",35,Shawna Edwards,"",https://open.spotify.com/artist/3OfuOiVvU2zW8evhjOltOk,Long
"12120382831",34,Martin Garrix,big room; dance pop; edm; electro house; pop; pop dance; progressive house; tropical house,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ,Short
"12120382831",35,Linked Horizon,anime; anime latino; anime score; otacore,https://open.spotify.com/artist/3eNYrVLcWfjJ9JdH9kiPJO,Short
"12120382831",36,Big Sean,detroit hip hop; hip hop; pop rap; rap; southern hip hop; trap,https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh,Short
"12120382831",37,Sarcastic Sounds,lo-fi beats; lo-fi chill,https://open.spotify.com/artist/1bq8rqNnfrojn0OSAfeNXJ,Short
"12120382831",38,ZHU,edm; electro house,https://open.spotify.com/artist/28j8lBWDdDSHSSt5oPlsX2,Short
"12120382831",39,Avicii,big room; dance pop; edm; pop; pop dance,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,Short
"12120382831",40,goosetaf,lo-fi beats,https://open.spotify.com/artist/46NCqFl8vhQZD77y7XkvJs,Short
"12120382831",41,eevee,chillhop; japanese chillhop; lo-fi beats,https://open.spotify.com/artist/4pwqNyMSvuv7VOhQBdjB6Q,Short
"12120382831",42,Harris Cole,chillhop; focus beats; lo-fi beats,https://open.spotify.com/artist/6DnF6PBcTSsEZuEjXpK0gX,Short
"12120382831",43,mell-ø,lo-fi beats,https://open.spotify.com/artist/6bA2OonnJsG1tN9yClu2aC,Short
"12120382831",44,SPEECHLESS,japanese chillhop; lo-fi beats,https://open.spotify.com/artist/0RUwm9ukhlW1oXDzXxj3C0,Short
"12120382831",45,Fujitsu,chillhop; lo-fi beats,https://open.spotify.com/artist/2a42gzUH51UAvwcfy0N6JT,Short
"12120382831",46,Tiësto,big room; brostep; dance pop; dutch edm; edm; electro house; house; pop; pop dance; trance; tropical house,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,Short
"12120382831",47,Drake,canadian hip hop; canadian pop; hip hop; pop rap; rap; toronto rap,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,Short
"12120382831",48,A L E X,chillhop; lo-fi beats,https://open.spotify.com/artist/3nCJkmgdZQ6l8o828Y3vNQ,Short
"12120382831",49,Knowmadic,chillhop; focus beats; lo-fi beats,https://open.spotify.com/artist/0HcyeAioEKhfwVcJAoyN36,Short
"12120382831",50,Don Diablo,big room; dance pop; deep big room; edm; electro house; future house; house; pop dance; pop edm; progressive electro house; tropical house,https://open.spotify.com/artist/1l2ekx5skC4gJH8djERwh1,Short
"12180399177",1,Miley Cyrus,dance pop; pop; pop dance; post-teen pop,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,Short
"12180399177",2,Kali Uchis,colombian pop; dance pop; pop,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,Short
"12180399177",3,Lana Del Rey,art pop; pop,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,Short
"12180399177",4,Aminé,hip hop; pop rap; portland hip hop; rap; underground hip hop,https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ,Short
"12180399177",5,The Velvet Underground,alternative rock; art rock; classic rock; folk rock; melancholia; permanent wave; protopunk; psychedelic rock; rock,https://open.spotify.com/artist/1nJvji2KIlWSseXRSlNYsC,Short
"12180399177",6,Jinsang,chillhop; japanese chillhop; korean r&b; lo-fi beats,https://open.spotify.com/artist/5FsfZj0Mp6YwEWytuJUcWt,Short
"12180399177",7,Rod Stewart,mellow gold; soft rock,https://open.spotify.com/artist/2y8Jo9CKhJvtfeKOsYzRdT,Short
"12180399177",8,Beach House,art pop; baltimore indie; chillwave; dream pop; freak folk; indie pop; indie rock; modern dream pop,https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY,Short
"12180399177",9,Tame Impala,australian psych; neo-psychedelic,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,Short
"12180399177",10,Thundercat,afrofuturism; hip hop,https://open.spotify.com/artist/4frXpPxQQZwbCu3eTGnZEw,Short
"12180399177",11,Tomppabeats,chillhop; japanese chillhop; lo-fi beats,https://open.spotify.com/artist/0Q2Tc5yZFJpumLMc7Yz4e4,Short
"12180399177",12,Megan Thee Stallion,houston rap; pop; pop rap; trap queen,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,Short
"12180399177",13,"21 Savage",atl hip hop; rap; trap,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,Short
"12180399177",14,Lucas Estrada,deep house; deep pop edm; deep tropical house; pop dance; pop edm; swedish tropical house; tropical house,https://open.spotify.com/artist/2tndYCXQneCV4jtoWRwVpz,Short
"12180399177",15,Joey Pecoraro,chillhop; lo-fi beats,https://open.spotify.com/artist/44insiIQApkRaCMIbuaISJ,Short
"12180399177",16,Leavv,chillhop; lo-fi beats,https://open.spotify.com/artist/7sNw4pNLLJNGrU62O80WGE,Short
"12180399177",17,Kid Cudi,ohio hip hop; pop rap; rap,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,Short
"12180399177",18,Madism,deep tropical house; pop dance; tropical house,https://open.spotify.com/artist/5UUdxfBMwm0hLlLgnZtBFv,Short
"12180399177",19,Internet Money,pop rap; rap; trap,https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0,Short
"12180399177",20,Aviino,"",https://open.spotify.com/artist/6poGVkPdF42Kfchhw1cu0J,Short
"12180399177",21,The Field Tapes,neo-classical,https://open.spotify.com/artist/4LeF3SUf7hytyGQJoLJbym,Short
"12180399177",22,Pawl,scandipop,https://open.spotify.com/artist/1ShHSfgvLgJ4i26xcXB232,Short
"12180399177",23,Elderbrook,house; pop dance; tropical house,https://open.spotify.com/artist/2vf4pRsEY6LpL5tKmqWb64,Short
"12180399177",24,trabbey,"",https://open.spotify.com/artist/3njIliuv3ugKzuNZgEOZ6s,Short
"12180399177",25,DaBaby,north carolina hip hop; rap,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,Short
"12180399177",26,French Montana,hip hop; pop rap; rap; southern hip hop; trap,https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv,Short
"12180399177",27,Philanthrope,chillhop; lo-fi beats,https://open.spotify.com/artist/13ACz7DIictCpSYGglNTHs,Short
"12180399177",28,Chuki Beats,beats,https://open.spotify.com/artist/3I2KQWCAh5aOh1YJ62LIlQ,Short
"12180399177",29,Pop Smoke,brooklyn drill,https://open.spotify.com/artist/0eDvMgVFoNV3TpwtrVCoTj,Short
"12180399177",30,Peter Kind,lo-fi beats,https://open.spotify.com/artist/1xMxQQ71TIGQgzH4NY0ECM,Short
"12180399177",31,Flying Lotus,afrofuturism; alternative hip hop; electronica; escape room; experimental hip hop; glitch; glitch hop; hip hop; intelligent dance music; jazztronica; psychedelic hip hop; wonky,https://open.spotify.com/artist/29XOeO6KIWxGthejQqn793,Short
"12180399177",32,Psalm Trees,chillhop; lo-fi beats,https://open.spotify.com/artist/5pmXkV6A8yQdoa64xzvZ0S,Short
"12180399177",33,Wun Two,chillhop; lo-fi beats,https://open.spotify.com/artist/69cjjIQEN8M6heOBT2SqZE,Short
"12180399177",34,Bruno Major,indie cafe pop; pop,https://open.spotify.com/artist/0hDjKSKjl1DC7ovYTDJHe8,Short
"12180399177",35,Sleepy Fish,chillhop; lo-fi beats,https://open.spotify.com/artist/1IJe80moz409PtxW4llPFw,Short
"12180399177",36,Young Taylor,"",https://open.spotify.com/artist/1YYy5EEgeyFqkB0k0I1inJ,Short
"12180399177",37,SwuM,chillhop; lo-fi beats,https://open.spotify.com/artist/2Fc1UZXKRmPpWWx1sxcb9m,Short
"12180399177",38,Jobii,chill out; lo-fi beats,https://open.spotify.com/artist/2MGL4XU2LCJC47c7VvSwuE,Short
"12180399177",39,KLIM,chillhop; jazz boom bap; lo-fi beats,https://open.spotify.com/artist/2mI6A1by7u32RZH8Kf61Kw,Short
"12180399177",40,goosetaf,lo-fi beats,https://open.spotify.com/artist/46NCqFl8vhQZD77y7XkvJs,Short
"12180399177",41,Misha,chillhop,https://open.spotify.com/artist/4dPYdHTBZATnTYABJ39sY7,Short
"12180399177",42,weird inside,chillhop; future bass; lo-fi beats; vapor twitch,https://open.spotify.com/artist/4iylWAhvTVtSVhIeAoM7Bl,Short
"12180399177",43,eevee,chillhop; japanese chillhop; lo-fi beats,https://open.spotify.com/artist/4pwqNyMSvuv7VOhQBdjB6Q,Short
"12180399177",44,Guustavv,lo-fi beats,https://open.spotify.com/artist/4ztOXfl03SlHkzRIsrvWmX,Short
"12180399177",45,twuan,chillhop; lo-fi beats,https://open.spotify.com/artist/5T0wPeBVC0F7uEbIr8JKE5,Short
"12180399177",46,CaliCronk,focus beats,https://open.spotify.com/artist/7IWTF2SJ9kPwh5YH92KF9q,Short
"12180399177",47,Jack Harlow,deep underground hip hop; kentucky hip hop; pop rap; rap,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,Short
"12180399177",48,Ariana Grande,pop; post-teen pop,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,Short
"12180399177",1,Tomppabeats,chillhop; japanese chillhop; lo-fi beats,https://open.spotify.com/artist/0Q2Tc5yZFJpumLMc7Yz4e4,Medium
"12180399177",2,Daniel Caesar,canadian contemporary r&b; pop,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Medium
"12180399177",3,Tame Impala,australian psych; neo-psychedelic,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,Medium
"12180399177",4,Beach House,art pop; baltimore indie; chillwave; dream pop; freak folk; indie pop; indie rock; modern dream pop,https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY,Medium
"12180399177",5,Jinsang,chillhop; japanese chillhop; korean r&b; lo-fi beats,https://open.spotify.com/artist/5FsfZj0Mp6YwEWytuJUcWt,Medium
"12180399177",6,Angelina Jordan,contemporary vocal jazz,https://open.spotify.com/artist/0iQDOaYEA5i9RAF0Z73iXb,Medium
"12180399177",7,Jacob Collier,indie soul; uk alternative pop,https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD,Medium
"12180399177",8,Miley Cyrus,dance pop; pop; pop dance; post-teen pop,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,Medium
"12180399177",9,Kali Uchis,colombian pop; dance pop; pop,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,Medium
"12180399177",10,Rex Orange County,bedroom pop; pop,https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL,Medium
